date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,volume_ma,price_change,price_change_pct
2023-05-05,377.21,380.11,373.39,374.24,558293,375.616,368.0786,352.93875,373.1687032413522,372.7618309621579,1256506.5,0.1500000000000341,0.0400973027881113
2023-05-08,375.03,378.48,372.22,377.21,641710,375.9435,368.40700000000004,353.30150000000003,373.79044120422105,373.09132496496164,1188156.1,2.9699999999999704,0.7936083796494131
2023-05-09,367.77,384.5,363.07,376.58,2717410,375.9575,368.8172,353.6651,374.21960409587933,373.34974533792786,1288519.6,-0.6299999999999955,-0.16701572068609227
2023-05-10,374.28,375.47,370.34,370.67,1040999,375.61299999999994,369.2508,353.9745,373.6735111580518,373.1512456832662,1287110.45,-5.909999999999968,-1.5693876467151702
2023-05-11,372.72,373.22,367.2,371.4,561973,375.36800000000005,369.7118,354.31805,373.32374021065914,373.02152378080183,1268625.4,0.7299999999999613,0.19694067499391732
2023-05-12,373.92,375.15,358.48,365.5,1745703,374.541,369.90139999999997,354.62825000000004,372.1200878705577,372.46437387111206,1285458.45,-5.899999999999977,-1.5885837372105471
2023-05-15,364.78,367.43,363.39,365.44,917194,373.695,369.975,354.9475,371.092382044318,371.94404988065867,1245867.25,-0.060000000000002274,-0.016415868673047562
2023-05-16,362.14,362.77,355.47,358.33,1877442,372.68149999999997,369.904,355.21125,369.1289386528845,370.93560174134944,1315217.2,-7.110000000000014,-1.9455998248686601
2023-05-17,355.87,371.2,351.99,367.44,751804,372.0685,370.09039999999993,355.5243,368.8691019370561,370.67666827902696,1293505.7,9.110000000000014,2.5423492311556384
2023-05-18,372.36,373.59,366.06,367.05,1367970,371.2775,370.31520000000006,355.7913,368.58924010058587,370.4080261842839,1278175.1,-0.38999999999998636,-0.10613977792292006
2023-05-19,359.83,368.4,355.47,368.16,1312663,370.75550000000004,370.55760000000004,356.04290000000003,368.52320316203424,370.2415057261887,1258010.3,1.1100000000000136,0.3024111156518128
2023-05-22,370.44,375.06,360.21,365.01,721702,370.22799999999995,370.6534,356.26245,367.9827103678751,369.8539867835077,1217584.5,-3.150000000000034,-0.8556062581486445
2023-05-23,366.21,367.48,357.66,358.79,1393254,369.291,370.5032,356.45329999999996,366.56844723435586,369.0344322069509,1207822.95,-6.21999999999997,-1.7040629023862275
2023-05-24,354.68,355.22,340.77,344.97,1616714,367.72349999999994,370.0054,356.60085,363.24560919830105,367.25188167310137,1226902.25,-13.819999999999993,-3.851835335432985
2023-05-25,348.97,349.32,348.08,348.19,1090152,366.507,369.5984,356.7475,360.92936162933165,365.8398904380558,1204341.5,3.2199999999999704,0.933414499811569
2023-05-26,348.06,356.75,344.02,356.47,365418,365.6605,369.3808,356.88034999999996,360.2433059940498,365.1458244796809,1140619.8,8.28000000000003,2.3780120049398334
2023-05-29,348.84,357.88,346.93,352.56,1251272,364.9395,369.23659999999995,357.02644999999995,359.06125891804214,364.21354118488915,1148170.3,-3.910000000000025,-1.0968664964793762
2023-05-30,352.79,354.17,349.57,350.44,595766,364.139,369.01160000000004,357.18025,357.7349113921895,363.19327887489686,1135290.6,-2.1200000000000045,-0.6013160880417479
2023-05-31,349.45,361.7,348.65,358.03,1135859,363.5285,368.908,357.3916,357.78030963954495,362.8108137730524,1153957.05,7.589999999999975,2.16584864741467
2023-06-01,363.46,367.85,360.31,367.61,1997037,363.2045,369.0056000000001,357.63325,359.2925696949996,363.1663090491228,1183016.75,9.580000000000041,2.6757534284836515
2023-06-02,362.49,364.98,361.27,362.58,1240547,362.6215,369.0132,357.86595,359.79832820346115,363.1228787491877,1217129.45,-5.03000000000003,-1.3682979244307947
2023-06-05,363.95,364.74,353.54,358.38,633006,361.68,368.869,358.08465,359.5801238644671,362.7715543973959,1216694.25,-4.199999999999989,-1.1583650504716214
2023-06-06,357.42,368.4,355.57,367.53,913502,361.2275,368.91,358.3449,360.8031817314722,363.1240318494408,1126498.85,9.149999999999977,2.553155868072987
2023-06-07,364.87,376.74,364.0,372.07,976881,361.2975,369.03119999999996,358.61369999999994,362.53653838816876,363.7866961568899,1123292.95,4.5400000000000205,1.2352733110222447
2023-06-08,372.49,374.58,367.49,368.77,1015950,361.166,369.1398,358.88135,363.49553248229665,364.15582977489817,1145991.8,-3.3000000000000114,-0.8869298787862578
2023-06-09,367.14,368.85,364.42,368.56,717381,361.319,369.0858,359.1497,364.2746813311741,364.4820646063873,1094575.7,-0.20999999999997954,-0.05694606394228696
2023-06-12,373.0,373.88,366.49,370.27,1248702,361.5605,369.00880000000006,359.4023,365.197038049455,364.91080056146984,1111151.1,1.7099999999999795,0.4639678749728704
2023-06-13,366.41,374.43,359.51,369.74,1545401,362.131,368.90899999999993,359.64155000000005,365.89595527261577,365.2685190383981,1094549.05,-0.5299999999999727,-0.14313879061225165
2023-06-14,367.44,388.12,363.52,379.47,837027,362.73249999999996,369.0782,359.93825000000004,367.9842698460595,366.32048059110963,1098810.2,9.730000000000018,2.6315789473684292
2023-06-15,379.52,379.72,374.94,374.97,1138921,363.12850000000003,369.208,360.21649999999994,369.05899756205037,366.961185732509,1087357.75,-4.5,-1.185864495217015
2023-06-16,378.26,382.97,359.55,367.42,996497,363.0915,369.2386,360.4790500000001,368.80684409096574,366.99517197454537,1071549.45,-7.550000000000011,-2.013494412886363
2023-06-19,365.01,373.45,364.79,372.94,643609,363.488,369.28420000000006,360.7663,369.44271423081716,367.4355296060606,1067644.8,5.519999999999982,1.502367862391818
2023-06-20,373.69,377.41,364.33,366.55,860427,363.876,369.0892,361.00645,368.99768127222995,367.36993482042647,1041003.45,-6.389999999999986,-1.7134123451493455
2023-06-21,366.82,369.22,366.55,368.92,1742357,365.0735,368.9164,361.25239999999997,368.9857303072715,367.4847544633579,1047285.6,2.3700000000000045,0.6465693629791325
2023-06-22,368.54,368.82,368.43,368.53,1420919,366.09049999999996,368.7610000000001,361.47409999999996,368.91561795230666,367.5621800586647,1063823.95,-0.3900000000000432,-0.1057139759297554
2023-06-23,375.37,378.47,364.59,370.73,797512,366.80350000000004,368.5348,361.70485,369.1947536519518,367.7968333876525,1085428.65,2.2000000000000455,0.5969663256722768
2023-06-26,371.6,373.63,363.97,369.66,1368684,367.6585,368.2808,361.9688,369.26633001319004,367.93484572930794,1091299.25,-1.0699999999999932,-0.2886197502225296
2023-06-27,370.82,385.28,366.34,373.9,483857,368.8315,368.1868,362.28200000000004,369.97920231885314,368.3767090086185,1085703.8,4.239999999999952,1.146999945896221
2023-06-28,367.55,379.09,366.7,376.28,1289635,369.744,368.11840000000007,362.60004999999995,370.9485558082603,368.9621379709431,1093392.6,2.3799999999999955,0.6365338325755587
2023-06-29,375.88,378.57,373.71,374.84,745438,370.1055,367.9578000000001,362.89845,371.5472395300664,369.39753515828073,1030812.65,-1.4399999999999977,-0.38269373870521983
2023-06-30,375.05,384.18,372.69,382.5,962878,371.1015,368.0358,363.2503,373.23227960236386,370.36808810951925,1016929.2,7.660000000000025,2.0435385764592917
2023-07-03,380.18,389.11,373.07,376.09,2377913,371.98699999999997,368.04640000000006,363.54765,373.6719288943079,370.7919334347401,1104174.55,-6.410000000000025,-1.6758169934640632
2023-07-04,370.94,384.32,369.75,377.59,1420193,372.49,368.04759999999993,363.8353000000001,374.2747090644143,371.29549392105565,1129509.1,1.5,0.3988407030232066
2023-07-05,375.83,377.27,370.59,370.88,775195,372.4305,367.93879999999996,364.04799999999994,373.7524461314275,371.26471659357003,1119424.8,-6.7099999999999795,-1.7770597738287486
2023-07-06,368.67,376.21,368.16,375.1,2045509,372.747,367.9904,364.31725,373.9597621112079,371.548811660713,1170902.75,4.220000000000027,1.1378343399482294
2023-07-07,376.1,376.79,370.78,376.76,971099,373.157,368.05760000000004,364.5992,374.3905679402529,371.9348256117713,1183588.65,1.6599999999999682,0.44254865369233176
2023-07-10,373.97,379.26,370.02,377.56,982289,373.5215,368.26920000000007,364.91589999999997,374.87817287252165,372.3515051960846,1170268.0,0.8000000000000114,0.21233676611105423
2023-07-11,372.62,387.59,371.46,386.55,864251,374.362,368.6712,365.28695,376.67383858444134,373.40324555193024,1136210.5,8.990000000000009,2.3810785040788263
2023-07-12,386.57,394.89,379.94,388.28,1753018,374.8025,369.032,365.62465,378.45940187914266,374.50522736289844,1182010.05,1.7299999999999613,0.44754882938817797
2023-07-13,388.63,388.72,384.36,386.22,954302,375.365,369.27459999999996,365.94755,379.6533400515823,375.3729882989801,1172779.1,-2.0599999999999454,-0.5305449675491736
2023-07-14,386.66,389.67,377.73,388.82,1041824,376.435,369.56620000000004,366.30044999999996,381.0635954282619,376.36906323979645,1175045.45,2.599999999999966,0.6731914452902332
2023-07-17,386.68,390.48,384.52,384.53,597331,377.0145,369.71259999999995,366.64025000000004,381.59688843929854,376.9735770738856,1172731.55,-4.2900000000000205,-1.1033383056427204
2023-07-18,388.18,390.31,380.38,380.78,2754530,377.726,369.7966,366.9302,381.471213294791,377.25553432767185,1267436.7,-3.75,-0.9752164980625699
2023-07-19,382.16,386.56,380.13,383.34,1074164,378.447,370.05,367.21569999999997,381.7587189417463,377.7062354885851,1234027.05,2.5600000000000023,0.6723042176584926
2023-07-20,381.38,388.46,374.51,376.11,934487,378.826,370.14419999999996,367.45489999999995,380.88968525840073,377.58799582276396,1209705.45,-7.229999999999961,-1.886054155579897
2023-07-21,374.94,376.97,362.69,364.48,1294616,378.51349999999996,370.1238000000001,367.60829999999993,378.36511829556986,376.61703316922586,1234560.65,-11.629999999999995,-3.0921804791151475
2023-07-24,365.82,371.18,365.48,368.75,684855,378.46799999999996,370.19,367.77975,376.88586932702066,376.0342899715054,1200369.2,4.269999999999982,1.1715320456540779
2023-07-25,370.01,378.15,369.85,377.86,822575,378.666,370.5806,368.02795,377.0357355844021,376.1695277513939,1217305.1,9.110000000000014,2.470508474576283
2023-07-26,371.87,375.9,370.13,372.86,1252806,378.495,370.689,368.25145,376.39331472526334,375.9243775475869,1215463.65,-5.0,-1.323241412163234
2023-07-27,372.68,374.19,370.23,373.96,840827,378.451,370.82719999999995,368.47114999999997,376.0189586136844,375.7788680996175,1220233.1,1.099999999999966,0.29501689642223994
2023-07-28,376.21,379.69,366.18,367.54,1070447,377.70300000000003,370.81479999999993,368.63375,374.7145034423483,375.1685815737199,1225611.55,-6.419999999999959,-1.7167611509252168
2023-07-31,371.06,372.07,365.98,367.38,1014394,377.26750000000004,370.86220000000003,368.77285000000006,373.5861182973716,374.5916496052962,1157435.6,-0.160000000000025,-0.043532676715463126
2023-08-01,370.2,376.65,365.34,366.52,1826850,376.714,371.0168,368.94630000000006,372.49902317469906,373.9937496345335,1177768.45,-0.8600000000000136,-0.23409004300724012
2023-08-02,367.43,368.61,363.11,365.09,1091393,376.42449999999997,371.4192,369.15254999999996,371.3591734555146,373.33421262456807,1193578.35,-1.4300000000000068,-0.39015606242497336
2023-08-03,361.16,370.17,353.34,367.14,332703,376.0265,371.7982,369.329,370.7100698469739,372.87538205978524,1107938.05,2.0500000000000114,0.5615053822345173
2023-08-04,361.09,370.14,359.71,366.9,1897257,375.5335,372.0068,369.50655,370.1239052551318,372.4327611664678,1154245.95,-0.2400000000000091,-0.06537015852263739
2023-08-07,365.93,367.47,355.5,357.77,457160,374.544,372.111,369.5894,368.22330444664993,371.34663070969236,1127989.5,-9.129999999999995,-2.488416462251297
2023-08-08,360.15,362.15,343.25,344.23,1334613,372.428,371.9868,369.59614999999997,364.532026839473,369.3379913978633,1151507.6,-13.539999999999964,-3.78455432260949
2023-08-09,345.05,348.79,339.07,347.19,668808,370.3735,371.77,369.59875,361.8640227103233,367.697399442466,1097297.1,2.9599999999999795,0.8598901896987421
2023-08-10,347.28,353.78,345.75,353.73,985946,368.74899999999997,371.4924,369.6316499999999,360.6126346010428,366.6627772615426,1098879.3,6.5400000000000205,1.883694806878089
2023-08-11,357.45,358.3,348.88,351.01,1719069,366.8585,371.26099999999997,369.62605,359.1353062008824,365.5033122792061,1132741.55,-2.7200000000000273,-0.7689480677352867
2023-08-14,353.09,357.09,345.48,347.27,1688402,364.9955,371.0388,369.59285000000006,357.3098744776697,364.15269655482047,1187295.1,-3.740000000000009,-1.0654967094954615
2023-08-15,343.92,353.04,337.38,346.66,2109887,363.2895,370.6214,369.54355,355.67143225033595,362.8569412544634,1155062.95,-0.6099999999999568,-0.1756558297578148
2023-08-16,349.02,352.64,336.84,338.51,792268,361.048,369.95020000000005,369.40905,353.0312119041304,361.05346412450314,1140968.15,-8.150000000000034,-2.351006750129825
2023-08-17,342.93,347.77,338.25,341.55,789239,359.32,369.4058,369.2989999999999,351.2648716111873,359.60876307824367,1133705.75,3.0400000000000205,0.8980532332870661
2023-08-18,336.64,336.73,326.63,334.29,1109058,357.8105,368.7204,369.14915,348.65335290177387,357.73329914652186,1124427.85,-7.259999999999991,-2.1256038647342934
2023-08-21,331.85,337.68,327.57,333.92,822542,356.069,367.99339999999995,369.01565000000005,346.3866832245779,355.9693510615943,1131312.2,-0.37000000000000455,-0.11068234167938007
2023-08-22,335.66,337.79,333.89,334.78,791428,353.915,367.29420000000005,368.87045,344.6010396515659,354.3997695014762,1129754.85,0.8599999999999568,0.257546717776691
2023-08-23,334.9,337.78,324.51,326.57,863525,351.6005,366.23620000000005,368.66485,341.827033551325,352.33830509395943,1110290.8,-8.20999999999998,-2.452356771611197
2023-08-24,322.55,330.47,322.42,325.94,881490,349.1995,365.25559999999996,368.4592,339.3828745434288,350.38287508699943,1112323.95,-0.6299999999999955,-0.19291422972104177
2023-08-25,324.38,333.32,321.13,330.45,655599,347.34499999999997,364.5162,368.26775000000004,338.00858615213207,348.90636582129576,1091581.55,4.509999999999991,1.3836902497392112
2023-08-28,326.71,328.62,319.82,322.21,899707,345.0865,363.50159999999994,368.0597,335.57803443641944,346.9288572419405,1085847.2,-8.240000000000009,-2.493569375094573
2023-08-29,321.65,329.56,320.99,324.32,587734,342.9765,362.657,367.8401,333.84602913850875,345.2541270758708,1023891.4,2.1100000000000136,0.654852425436836
2023-08-30,317.52,333.91,313.66,331.77,635050,341.3105,361.914,367.69949999999994,333.5266400402767,344.2553028480285,1001074.25,7.449999999999989,2.2971139615194813
2023-08-31,334.56,339.39,325.57,326.96,792562,339.3015,361.08259999999996,367.5292,332.51638772638796,342.97416930373015,1024067.2,-4.810000000000002,-1.4497995599361047
2023-09-01,328.53,330.23,323.31,324.93,536001,337.20300000000003,360.16659999999996,367.36945,331.34925115309755,341.63756417012047,956004.4,-2.0299999999999727,-0.6208710545632434
2023-09-04,323.91,332.89,316.31,329.37,1274058,335.783,359.3607999999999,367.23195,331.044750975698,340.72885571307455,996849.3,4.439999999999998,1.3664481580648147
2023-09-05,331.76,332.41,324.65,325.46,1545364,334.84450000000004,358.39200000000005,367.0903,330.1855585178983,339.5978293639579,1007386.85,-3.910000000000025,-1.1871147949115035
2023-09-06,328.94,336.6,320.73,323.97,1239505,333.6835,357.34579999999994,366.8887,329.22931874591393,338.44021237403507,1035921.7,-1.4899999999999523,-0.45781355619737285
2023-09-07,325.07,330.28,320.94,328.53,2056321,332.4235,356.4196,366.69994999999994,329.1217312465426,337.706122568551,1089440.45,4.559999999999945,1.4075377349754392
2023-09-08,327.36,333.87,322.12,330.53,1796320,331.3995,355.38019999999995,366.5382,329.3383879778437,337.1745579338435,1093303.0,2.0,0.608772410434355
2023-09-11,331.73,334.5,326.45,328.99,1119973,330.4855,354.4382,366.35965,329.2847898274062,336.56829438318846,1064881.55,-1.5399999999999636,-0.4659183735213013
2023-09-12,335.13,335.68,327.66,332.06,1400830,329.75550000000004,353.52759999999995,366.18965,329.71174523857445,336.23434665110045,1029428.7,3.069999999999993,0.9331590625854869
2023-09-13,328.08,336.69,327.31,332.29,640014,329.4445,352.7558,366.0111,330.1083998172553,335.94217282509305,1021816.0,0.2300000000000182,0.06926459073661739
2023-09-14,337.36,340.83,330.01,333.09,941033,329.0215,351.9156,365.8912,330.5671075376776,335.730900763975,1029405.7,0.7999999999999545,0.24075355863852899
2023-09-15,326.44,345.62,323.79,341.51,569662,329.3825,351.2106,365.7756,332.25062945495796,336.1589821888657,1002435.9,8.420000000000016,2.5278453270887846
2023-09-18,338.18,355.28,334.96,351.34,1396930,330.2535,350.68619999999993,365.71725000000004,335.18745569265667,337.2835020267275,1031155.3,9.829999999999984,2.87839301923809
2023-09-19,347.99,354.05,346.15,352.1,2027331,331.1195,349.9972,365.63585,337.7893855860941,338.38102039511807,1092950.45,0.7600000000000477,0.21631468093585848
2023-09-20,352.1,361.58,351.61,357.29,2238981,332.65549999999996,349.37739999999997,365.5532,340.7894801113104,339.78168555103525,1161723.25,5.189999999999998,1.4740130644703253
2023-09-21,357.99,360.66,354.6,357.36,1778649,334.2265,348.80019999999996,365.4543,343.3387908634165,341.08378291762523,1206581.2,0.06999999999999318,0.019591928125617386
2023-09-22,355.82,358.54,354.2,356.01,620379,335.5045,348.144,365.3753,345.2882076536601,342.18942862743074,1204820.2,-1.3500000000000227,-0.37777031564809604
2023-09-25,358.17,364.98,356.71,358.63,714073,337.32550000000003,347.626,365.3131000000001,347.3407910915585,343.40724872910255,1195538.5,2.6200000000000045,0.7359343838656329
2023-09-26,364.07,365.16,354.9,357.77,904300,338.998,347.16579999999993,365.25714999999997,348.9452847697803,344.4711562306505,1211366.8,-0.8600000000000136,-0.23980146669269065
2023-09-27,366.16,372.24,351.21,352.19,710195,340.019,346.5428,365.13625,349.44447172827563,345.0429224357875,1215124.05,-5.579999999999984,-1.5596612348715566
2023-09-28,353.9,358.7,349.3,355.18,1067482,341.42999999999995,346.12420000000003,365.03465000000006,350.32686069315633,345.7938170701736,1228870.05,2.990000000000009,0.8489735654050312
2023-09-29,356.86,357.61,355.59,357.15,2072420,343.041,345.97759999999994,364.9335,351.37657443267074,346.6350158057163,1305691.0,1.9699999999999704,0.554648347316844
2023-10-02,357.54,370.99,357.34,369.23,682523,345.034,345.9871999999999,364.91369999999995,354.12325528918296,348.3087183386262,1276114.25,12.080000000000041,3.382332353352946
2023-10-03,371.0,371.68,367.18,370.24,2033290,347.273,345.83480000000003,364.88989999999995,356.6027544754625,349.93325772095017,1300510.55,1.009999999999991,0.27354223654632026
2023-10-04,374.15,377.66,360.37,360.58,905435,349.10350000000005,345.5892,364.84295,357.21463840231445,350.7219052971761,1283807.05,-9.660000000000025,-2.609118409680211
2023-10-05,366.61,369.13,354.93,358.42,2243448,350.598,345.27840000000003,364.80095,357.40007864811224,351.2921345344223,1293163.4,-2.159999999999968,-0.5990348882356167
2023-10-06,355.76,358.22,352.09,356.21,1437585,351.88199999999995,345.0518,364.7053000000001,357.2169896253257,351.65642086520586,1275226.65,-2.2100000000000364,-0.616595056079472
2023-10-09,353.77,357.82,341.59,342.51,649723,352.558,344.55440000000004,364.56085,354.9543758368141,350.97890820852393,1251714.15,-13.699999999999989,-3.846045871817183
2023-10-10,344.05,346.22,333.66,333.99,2008590,352.6545,343.9038,364.39705000000004,351.729087246535,349.7204705634481,1282102.15,-8.519999999999982,-2.487518612595252
2023-10-11,328.1,334.17,327.63,332.57,1839033,352.6685,343.25339999999994,364.25339999999994,348.7815353624527,348.450065336526,1342053.1,-1.420000000000016,-0.425162430012882
2023-10-12,327.48,341.99,320.96,338.18,1438801,352.92299999999994,342.6742,364.0858,347.15052992207535,347.68931975604255,1366941.5,5.610000000000014,1.6868629160778248
2023-10-13,339.36,341.58,333.13,336.37,1000537,352.66600000000005,342.06359999999995,363.91945,345.49198685714066,346.8508516259653,1388485.25,-1.8100000000000023,-0.5352179312791971
2023-10-16,332.27,338.39,324.34,325.93,310094,351.39549999999997,341.4268,363.651,342.4824504175806,345.30115891293076,1334143.45,-10.439999999999998,-3.103725064660934
2023-10-17,326.49,332.72,321.79,330.85,340149,350.33299999999997,341.1592,363.41275,340.6928426610297,344.2307026971581,1249784.35,4.920000000000016,1.50952658546315
2023-10-18,325.04,337.16,323.55,336.07,754654,349.272,340.9368,363.152,339.98163609779436,343.6262062010723,1175568.0,5.21999999999997,1.5777542693063307
2023-10-19,337.63,341.12,336.38,337.09,1148613,348.2585,340.60400000000004,362.96055,339.536769005826,343.14204277877064,1144066.2,1.0199999999999818,0.3035081976969112
2023-10-20,344.25,354.25,342.49,343.17,649309,347.6165,340.4472,362.7817,340.09572762031434,343.1441136840469,1145512.7,6.080000000000041,1.8036726096888112
2023-10-23,342.6,349.46,342.59,347.72,1335607,347.071,340.4562,362.6117,341.26869260180445,343.48306822596936,1176589.4,4.550000000000011,1.325873473788497
2023-10-24,341.67,345.39,339.87,345.08,1051873,346.4365,340.4246,362.45840000000004,341.8550475861422,343.60135946849016,1183968.05,-2.640000000000043,-0.7592315656275272
2023-10-25,346.34,353.03,340.2,352.37,654487,346.4455,340.7018,362.30080000000004,343.4727325728896,344.25088839675016,1181182.65,7.2900000000000205,2.1125536107569287
2023-10-26,353.82,354.63,347.52,354.1,1177192,346.39150000000006,340.95279999999997,362.1415,345.107696792445,344.98045221921313,1186668.15,1.7300000000000182,0.4909612055509882
2023-10-27,353.36,353.75,350.77,350.84,566408,346.07599999999996,341.2838,361.9718500000001,345.98958959360726,345.4144927955677,1111367.55,-3.2600000000000477,-0.9206438859079458
2023-10-30,352.38,354.96,349.85,351.2,3511262,345.1745,341.62940000000003,361.8189,346.7911911945908,345.84304888478493,1252804.5,0.36000000000001364,0.1026108767529399
2023-10-31,352.12,354.05,341.28,345.59,1485519,343.94199999999995,341.8456,361.60535,346.6063925492691,345.82430452294903,1225415.95,-5.610000000000014,-1.5973804100227862
2023-11-01,346.2,346.36,344.22,345.41,981986,343.1835,342.2224,361.38685,346.42233215707387,345.79361529902684,1229243.5,-0.17999999999994998,-0.05208484041782091
2023-11-02,345.47,349.25,335.22,338.41,1610783,342.183,342.47180000000003,361.12700000000007,345.18966567137016,345.2466808324323,1197610.25,-7.0,-2.026577111259087
2023-11-03,330.94,344.82,326.27,340.75,1351311,341.41,342.6778,360.90315000000004,344.5066401834671,344.9135933633632,1193296.55,2.339999999999975,0.6914689282231601
2023-11-06,337.89,343.39,329.9,336.82,520449,341.1255,342.97,360.5909,343.32408015524135,344.31406792903994,1186832.85,-3.930000000000007,-1.153338224504774
2023-11-07,339.03,344.05,324.96,326.54,753145,340.75300000000004,343.0144,360.20945,340.74191397751196,342.99747030466665,1124060.6,-10.279999999999973,-3.052075292441059
2023-11-08,327.94,330.83,323.58,323.58,1071993,340.3035,342.8506,359.85925000000003,338.10161951943314,341.55913917098763,1085708.6,-2.9600000000000364,-0.9064739388742638
2023-11-09,319.09,327.26,317.95,321.07,940500,339.448,342.7328,359.5007,335.48137036259726,340.04142515832194,1060793.55,-2.509999999999991,-0.7756968910315853
2023-11-10,320.08,327.29,317.94,326.96,1180611,338.97749999999996,342.77340000000004,359.2315500000001,334.1703903068131,339.07243070215,1069797.25,5.889999999999986,1.8344909209829563
2023-11-13,328.66,337.45,327.36,333.07,1803653,339.33450000000005,342.84740000000005,359.01784999999995,334.0010994903803,338.6278062056944,1144475.2,6.110000000000014,1.8687301198923478
2023-11-14,337.87,339.38,337.48,339.15,991181,339.7495,343.12119999999993,358.8168,334.7932380303218,338.6664872274948,1177026.8,6.079999999999984,1.825442099258412
2023-11-15,333.37,353.48,330.99,347.83,1028856,340.3375,343.5984,358.67125,336.7988937179646,339.3452659513841,1190736.9,8.680000000000007,2.559339525283799
2023-11-16,351.09,351.49,341.69,346.86,1097119,340.826,343.965,358.5464,338.34675622289313,339.90191291794827,1188162.2,-0.9699999999999704,-0.2788718626915321
2023-11-17,349.55,352.2,344.55,347.45,907211,341.04,344.30339999999995,358.44585000000006,339.747255265525,340.4610304795817,1201057.3,0.589999999999975,0.17009744565530394
2023-11-20,348.38,355.14,344.35,350.73,513346,341.1905,344.7382,358.35375,341.43690830159807,341.2216948885016,1159944.25,3.2800000000000296,0.9440207224061137
2023-11-21,355.87,356.73,349.01,351.42,1451120,341.5075,345.1254,358.28970000000004,342.9727685628907,341.97712489676076,1179906.6,0.6899999999999977,0.1967325292960398
2023-11-22,347.49,359.94,345.41,358.44,668110,341.81100000000004,345.6484,358.26075000000003,345.3523426301383,343.19659712663037,1180587.75,7.019999999999982,1.9976096977974978
2023-11-23,355.88,366.87,352.73,361.92,987838,342.202,346.225,358.2203,347.9012129947325,344.5835158579911,1171120.05,3.480000000000018,0.9708737864077666
2023-11-24,368.64,369.61,353.49,360.53,952884,342.6865,346.60540000000003,358.1954,349.8441033032352,345.7647369055473,1190443.85,-1.3900000000000432,-0.3840627763041726
2023-11-27,352.41,360.99,351.39,360.94,1209784,343.1735,346.79740000000004,358.19795,351.55116433350673,346.88883046809934,1075369.95,0.410000000000025,0.11372146562007579
2023-11-28,358.98,364.84,353.15,360.01,867871,343.8945,346.9556,358.20174999999995,352.8525236668134,347.86076895194384,1044487.55,-0.9300000000000068,-0.25766055300050494
2023-11-29,361.3,367.07,353.1,358.17,1291077,344.53249999999997,346.9732,358.1979,353.6705969488421,348.6244156962443,1059942.1,-1.839999999999975,-0.5110969139746069
2023-11-30,358.68,362.8,352.99,361.75,1399053,345.6995,347.061,358.2361,354.91358203363563,349.59668120022616,1049355.6,3.579999999999984,0.9995253650501024
2023-12-01,368.84,370.75,354.97,358.15,1812440,346.56949999999995,347.1038,358.22315000000003,355.41149248999943,350.23026037057974,1072412.05,-3.6000000000000227,-0.9951624049758134
2023-12-04,355.78,358.62,352.57,355.04,1831810,347.4805,347.03200000000004,358.1944,355.35433979923033,350.5865373801664,1137980.1,-3.109999999999957,-0.8683512494764623
2023-12-05,356.63,359.34,351.62,351.8,1607802,348.7435,346.9126,358.17305,354.80751829165644,350.6764235001541,1180712.95,-3.240000000000009,-0.9125732311852208
2023-12-06,352.63,359.02,348.93,357.02,907604,350.4155,347.00919999999996,358.2132,355.14790009294006,351.14631805569826,1172493.5,5.21999999999997,1.4837976122797025
2023-12-07,354.58,357.8,351.17,355.44,1274891,352.13399999999996,347.01439999999997,358.24865000000005,355.19283854018005,351.464368570091,1189213.05,-1.579999999999984,-0.4425522379698621
2023-12-08,360.09,361.75,355.46,361.57,1543690,353.8645,347.1028,358.27639999999997,356.17394030322924,352.2129338611954,1207367.0,6.1299999999999955,1.7246230024758002
2023-12-11,364.82,366.4,362.27,363.07,846505,355.3645,346.9796,358.28295,357.23487256427086,353.01716098258834,1159509.6,1.5,0.4148574273308059
2023-12-12,360.01,362.87,353.57,359.77,971320,356.39549999999997,346.7702,358.2724,357.62489216976763,353.5173712801744,1158516.55,-3.3000000000000114,-0.9089156361032358
2023-12-13,351.19,365.37,346.06,362.1,925724,357.10900000000004,346.80060000000003,358.2923,358.31337029749574,354.15312155571706,1153359.95,2.330000000000041,0.647635989660067
2023-12-14,358.31,371.38,358.08,369.22,1354434,358.227,347.0166,358.35934999999995,359.9913133286502,355.2691866256639,1166225.7,7.1200000000000045,1.9663076498204868
2023-12-15,369.56,396.27,366.98,383.95,1071054,360.052,347.5714,358.4989,363.67726512424247,357.3936913200592,1174417.85,14.729999999999961,3.9894913601646653
2023-12-18,384.31,389.31,378.58,380.65,1101362,361.548,348.3342,358.60105,366.28845510512826,359.1163808519067,1203818.65,-3.3000000000000114,-0.859486912358387
2023-12-19,378.07,385.21,376.13,381.4,603565,363.047,349.2824,358.67654999999996,368.61330816587775,360.76701930732105,1161440.9,0.75,0.197031393668734
2023-12-20,378.22,384.07,371.51,380.0,726887,364.125,350.231,358.72724999999997,370.36510690958886,362.19168454381577,1164379.75,-1.3999999999999773,-0.3670686942842116
2023-12-21,376.86,384.38,376.09,382.19,772524,365.13849999999996,351.11120000000005,358.7955,372.18432123119055,363.67304124427386,1153614.05,2.1899999999999977,0.5763157894736803
